graph_type,n,edge,actual_weight,predicted_weight,edge_loss,Layers,sample_number
complete,4,"('B0', 'C2')",0.39,0.4643912315368652,0.0055340553295714,3,5
complete,4,"('B0', 'C3')",0.36,0.481896162033081,0.0148586743183951,3,5
complete,4,"('B0', 'C1')",0.67,0.6490508317947388,0.0004388676484923,3,6
complete,4,"('B0', 'C2')",0.68,0.6307021379470825,0.0024302792029884,3,6
complete,4,"('B0', 'C3')",0.66,0.6050790548324585,0.0030163102180961,3,6
complete,4,"('B0', 'C1')",0.32,0.4149202704429626,0.0090098577409651,3,7
complete,4,"('B0', 'C2')",0.26,0.4122022986412048,0.0231655397116665,3,7
complete,4,"('B0', 'C3')",0.28,0.410679817199707,0.0170772146233488,3,7
complete,4,"('B0', 'C1')",0.18,0.3900724649429321,0.0441304405271994,3,8
complete,4,"('B0', 'C2')",0.18,0.3783041834831238,0.0393245491869084,3,8
complete,4,"('B0', 'C3')",0.19,0.3996311724185943,0.0439452284495944,3,8
complete,4,"('B0', 'C1')",0.4,0.3973157405853271,7.205248605259959e-06,3,9
complete,4,"('B0', 'C2')",0.4,0.3927943110466003,5.192195329314618e-05,3,9
complete,4,"('B0', 'C3')",0.41,0.4009533822536468,8.18412926486313e-05,3,9
complete,4,"('B0', 'C1')",0.39,0.5991861820220947,0.0437588587489809,3,10
complete,4,"('B0', 'C2')",0.41,0.574532151222229,0.0270708287858144,3,10
complete,4,"('B0', 'C3')",0.4,0.5556527376174927,0.02422777472782,3,10
complete,4,"('B0', 'C1')",0.43,0.512565553188324,0.0068170705732939,3,11
complete,4,"('B0', 'C2')",0.44,0.4925032258033752,0.0027565887197602,3,11
complete,4,"('B0', 'C3')",0.44,0.4845832586288452,0.0019876669499665,3,11
complete,4,"('B0', 'C1')",0.58,0.5068284869194031,0.0053540703265039,3,12
complete,4,"('B0', 'C2')",0.61,0.4886721968650818,0.0147204358135454,3,12
complete,4,"('B0', 'C3')",0.6,0.4754951298236847,0.0155014626976211,3,12
complete,4,"('B0', 'C1')",0.45,0.4672885537147522,0.0002988940895478,3,13
complete,4,"('B0', 'C2')",0.45,0.4550862908363342,2.5870354471777432e-05,3,13
complete,4,"('B0', 'C3')",0.44,0.4773606061935425,0.0013958148951489,3,13
complete,4,"('B0', 'C1')",0.51,0.542878270149231,0.0010809806480058,3,14
complete,4,"('B0', 'C2')",0.45,0.5452556014060974,0.0090736295992373,3,14
complete,4,"('B0', 'C3')",0.48,0.5533794164657593,0.0053845387608553,3,14
complete,4,"('B0', 'C1')",0.47,0.538324773311615,0.0046682746480835,3,15
complete,4,"('B0', 'C2')",0.41,0.4974361658096313,0.0076450830914893,3,15
complete,4,"('B0', 'C3')",0.45,0.4485377371311188,2.138212697708785e-06,3,15
complete,4,"('B0', 'C1')",0.61,0.5401893854141235,0.0048735219088577,3,16
complete,4,"('B0', 'C2')",0.61,0.535780131816864,0.005508588833122,3,16
complete,4,"('B0', 'C3')",0.61,0.5163657665252686,0.0087673696784005,3,16
complete,4,"('B0', 'C1')",0.33,0.4475980997085571,0.0138293130550637,3,17
complete,4,"('B0', 'C2')",0.33,0.4474911689758301,0.013804174787307,3,17
complete,4,"('B0', 'C3')",0.33,0.440551221370697,0.0122215725465528,3,17
complete,4,"('B0', 'C1')",0.54,0.500576913356781,0.0015541797604787,3,18
complete,4,"('B0', 'C2')",0.54,0.4868723750114441,0.0028225445369246,3,18
complete,4,"('B0', 'C3')",0.53,0.4709623456001282,0.0034854446370387,3,18
complete,4,"('B0', 'C1')",0.46,0.4196193218231201,0.0016305991700247,3,19
complete,4,"('B0', 'C2')",0.46,0.4163944721221924,0.0019014420615022,3,19
complete,4,"('B0', 'C3')",0.45,0.4113613367080688,0.0014929463009872,3,19
complete,4,"('B0', 'C1')",0.54,0.5927929878234863,0.0027870995633307,3,20
complete,4,"('B0', 'C2')",0.46,0.5856762528419495,0.0157945205283936,3,20
complete,4,"('B0', 'C3')",0.49,0.5560938119888306,0.0043683919832148,3,20
complete,4,"('B0', 'C1')",0.45,0.5827277302742004,0.0176166503837409,3,21
complete,4,"('B0', 'C2')",0.41,0.547166645526886,0.0188146886450983,3,21
complete,4,"('B0', 'C3')",0.44,0.5609662532806396,0.0146328344327558,3,21
complete,4,"('B0', 'C1')",0.46,0.4955747723579407,0.0012655644283192,3,22
complete,4,"('B0', 'C2')",0.44,0.48294198513031,0.0018440140869317,3,22
complete,4,"('B0', 'C3')",0.44,0.4957442283630371,0.0031074189957904,3,22
complete,4,"('B0', 'C1')",0.59,0.5427262187004089,0.0022348103983615,3,23
complete,4,"('B0', 'C2')",0.57,0.5264504551887512,0.0018965628532669,3,23
complete,4,"('B0', 'C3')",0.56,0.5206806063652039,0.001546014715808,3,23
complete,4,"('B0', 'C1')",0.41,0.3926749229431152,0.0003001582950269,3,24
complete,4,"('B0', 'C2')",0.4,0.3869555592536926,0.0001701574343839,3,24
complete,4,"('B0', 'C3')",0.42,0.3810600638389587,0.0015163186282259,3,24
complete,4,"('B0', 'C1')",0.49,0.4720292687416076,0.0003229471819613,3,25
complete,4,"('B0', 'C2')",0.46,0.4704102277755737,0.0001083728423393,3,25
complete,4,"('B0', 'C3')",0.46,0.4687488377094269,7.654216126588942e-05,3,25
complete,4,"('B0', 'C1')",0.36,0.535643458366394,0.0308506244669072,3,26
complete,4,"('B0', 'C2')",0.4,0.5243030786514282,0.0154512553622231,3,26
complete,4,"('B0', 'C3')",0.37,0.5104804039001465,0.0197347438799482,3,26
complete,4,"('B0', 'C1')",0.28,0.3874392509460449,0.0115431926438472,3,27
complete,4,"('B0', 'C2')",0.28,0.3835301101207733,0.0107184837016194,3,27
complete,4,"('B0', 'C3')",0.28,0.3872300088405609,0.0114982747959467,3,27
complete,4,"('B0', 'C1')",0.74,0.6580063104629517,0.0067229651238978,3,28
complete,4,"('B0', 'C2')",0.76,0.6229669451713562,0.0187780581156701,3,28
complete,4,"('B0', 'C3')",0.77,0.6353007555007935,0.018143886468657,3,28
complete,4,"('B0', 'C1')",0.48,0.5107158422470093,0.0009434629649431,3,29
complete,4,"('B0', 'C2')",0.49,0.5055398344993591,0.0002414864562674,3,29
complete,4,"('B0', 'C3')",0.47,0.5227385759353638,0.0027813573916901,3,29
complete,4,"('B0', 'C1')",0.44,0.4772406220436096,0.0013868639301949,3,30
complete,4,"('B0', 'C2')",0.44,0.4775016903877258,0.0014063767819368,3,30
complete,4,"('B0', 'C3')",0.43,0.4764664769172668,0.0021591334771028,3,30
complete,4,"('B0', 'C1')",0.58,0.5556167364120483,0.0005945435431995,3,31
complete,4,"('B0', 'C2')",0.6,0.5533566474914551,0.0021756023332363,3,31
complete,4,"('B0', 'C3')",0.6,0.5468181371688843,0.0028283105341876,3,31
complete,4,"('B0', 'C1')",0.42,0.5710034966468811,0.0228020559995846,3,32
complete,4,"('B0', 'C2')",0.41,0.5717237591743469,0.0261545742814821,3,32
complete,4,"('B0', 'C3')",0.44,0.5449961423873901,0.0110241899162331,3,32
complete,4,"('B0', 'C1')",0.52,0.5532471537590027,0.0011053732330747,3,33
complete,4,"('B0', 'C2')",0.56,0.5309369564056396,0.0008446605029676,3,33
complete,4,"('B0', 'C3')",0.54,0.5485881567001343,7.375643550606067e-05,3,33
complete,4,"('B0', 'C1')",0.57,0.6345922350883484,0.0041721568337084,3,34
complete,4,"('B0', 'C2')",0.62,0.6247355341911316,2.242528407537638e-05,3,34
complete,4,"('B0', 'C3')",0.64,0.6182105541229248,0.0004747799516299,3,34
complete,4,"('B0', 'C1')",0.58,0.5773559212684631,6.991152338565387e-06,3,35
complete,4,"('B0', 'C2')",0.64,0.5544590950012207,0.0073172464280101,3,35
complete,4,"('B0', 'C3')",0.61,0.5384854078292847,0.0051143368933437,3,35
complete,4,"('B0', 'C1')",0.44,0.6645974516868591,0.050444015304231,3,36
complete,4,"('B0', 'C2')",0.41,0.6500332951545715,0.0576159827827616,3,36
complete,4,"('B0', 'C3')",0.42,0.6377919912338257,0.0474333514455948,3,36
complete,4,"('B0', 'C1')",0.52,0.4482532143592834,0.0051476012497749,3,37
complete,4,"('B0', 'C2')",0.5,0.4319548010826111,0.004630149095707,3,37
complete,4,"('B0', 'C3')",0.51,0.4388599991798401,0.0050608997166923,3,37
complete,4,"('B0', 'C1')",0.39,0.6581311821937561,0.0718943308646212,3,38
complete,4,"('B0', 'C2')",0.37,0.62890625,0.0670324462890625,3,38
complete,4,"('B0', 'C3')",0.42,0.628812313079834,0.0436025820937506,3,38
complete,4,"('B0', 'C1')",0.32,0.5416892766952515,0.0491461354016637,3,39
complete,4,"('B0', 'C2')",0.34,0.521067202091217,0.0327853316731416,3,39
complete,4,"('B0', 'C3')",0.36,0.5052680969238281,0.0211028199838707,3,39
complete,4,"('B0', 'C1')",0.63,0.6791624426841736,0.0024169457706746,3,40
complete,4,"('B0', 'C2')",0.71,0.651356041431427,0.0034391138765925,3,40
complete,4,"('B0', 'C3')",0.67,0.5873358249664307,0.0068333658339805,3,40
complete,4,"('B0', 'C1')",0.55,0.6098746657371521,0.0035849755971356,3,41
complete,4,"('B0', 'C2')",0.57,0.5872063040733337,0.000296056899864,3,41
complete,4,"('B0', 'C3')",0.56,0.5778989791870117,0.000320373455937,3,41
complete,4,"('B0', 'C1')",0.42,0.5257968306541443,0.0111929693764616,3,42
complete,4,"('B0', 'C2')",0.42,0.5159777998924255,0.0092117380721904,3,42
complete,4,"('B0', 'C3')",0.41,0.5031848549842834,0.0086834171984419,3,42
complete,4,"('B0', 'C1')",0.48,0.4963458180427551,0.0002671857674868,3,43
complete,4,"('B0', 'C2')",0.49,0.48698890209198,9.066710611682485e-06,3,43
complete,4,"('B0', 'C3')",0.48,0.4482238292694092,0.0010097250262996,3,43
complete,4,"('B0', 'C1')",0.36,0.5310231447219849,0.0292489160305969,3,44
complete,4,"('B0', 'C2')",0.35,0.5165406465530396,0.0277357869543044,3,44
complete,4,"('B0', 'C3')",0.35,0.5343543291091919,0.0339865186613002,3,44
complete,4,"('B0', 'C1')",0.41,0.5242469906806946,0.0130523748795947,3,45
complete,4,"('B0', 'C2')",0.38,0.5145118236541748,0.0180934307027718,3,45
complete,4,"('B0', 'C3')",0.4,0.501185417175293,0.010238488648938,3,45
complete,4,"('B0', 'C1')",0.22,0.3787474036216736,0.0252007381566225,3,46
complete,4,"('B0', 'C2')",0.26,0.3823722600936889,0.0149749700404374,3,46
complete,4,"('B0', 'C3')",0.24,0.3807302117347717,0.0198049924949136,3,46
complete,4,"('B0', 'C1')",0.29,0.4069145023822784,0.0136690008672957,3,47
complete,4,"('B0', 'C2')",0.29,0.3958363533020019,0.0112013336802661,3,47
complete,4,"('B0', 'C3')",0.32,0.4080878794193268,0.0077594745005938,3,47
complete,4,"('B0', 'C1')",0.27,0.4235495924949646,0.0235774773553696,3,48
complete,4,"('B0', 'C2')",0.24,0.4145276546478271,0.0304599022368712,3,48
complete,4,"('B0', 'C3')",0.25,0.415951669216156,0.0275399565156284,3,48
complete,4,"('B0', 'C1')",0.28,0.4180676937103271,0.0190626880464887,3,49
complete,4,"('B0', 'C2')",0.29,0.3990142941474914,0.0118841163284757,3,49
complete,4,"('B0', 'C3')",0.28,0.3747992217540741,0.0089868924451781,3,49
complete,4,"('B0', 'C1')",0.5,0.596919596195221,0.0093934081266446,3,50
complete,4,"('B0', 'C2')",0.54,0.5928502678871155,0.0027931508157398,3,50
complete,4,"('B0', 'C3')",0.51,0.5999988317489624,0.008099789716178,3,50
complete,4,"('B1', 'C0')",0.48,0.519115686416626,0.0015300369238438,3,1
complete,4,"('B1', 'C2')",0.37,0.5075451135635376,0.0189186582652064,3,1
complete,4,"('B1', 'C3')",0.35,0.5068035125732422,0.0245873415553069,3,1
complete,4,"('B1', 'C0')",0.69,0.4965037703514099,0.0374407908882198,3,2
complete,4,"('B1', 'C2')",0.68,0.481390506029129,0.0394457310953654,3,2
complete,4,"('B1', 'C3')",0.68,0.4914235174655914,0.0355610897650501,3,2
complete,4,"('B1', 'C0')",0.62,0.4736551344394684,0.02141681967593,3,3
complete,4,"('B1', 'C2')",0.65,0.4783077836036682,0.0294782171710848,3,3
complete,4,"('B1', 'C3')",0.63,0.4570893943309784,0.0298980775528278,3,3
complete,4,"('B1', 'C0')",0.51,0.4593978524208069,0.0025605773396264,3,4
complete,4,"('B1', 'C2')",0.57,0.4662051796913147,0.0107733647229122,3,4
complete,4,"('B1', 'C3')",0.57,0.4673011898994446,0.0105470455960699,3,4
complete,4,"('B1', 'C0')",0.39,0.3994454145431518,8.921585589198433e-05,3,5
complete,4,"('B1', 'C2')",0.45,0.4191194176673889,0.0009536103652011,3,5
complete,4,"('B1', 'C3')",0.42,0.4001392424106598,0.0003944496920225,3,5
complete,4,"('B1', 'C0')",0.62,0.5664817690849304,0.0028642010402787,3,6
complete,4,"('B1', 'C2')",0.65,0.5632156729698181,0.0075315194180815,3,6
complete,4,"('B1', 'C3')",0.64,0.5372223854064941,0.0105632380615312,3,6
complete,4,"('B1', 'C0')",0.3,0.3938445150852203,0.0088067930115801,3,7
complete,4,"('B1', 'C2')",0.27,0.3933955132961273,0.0152264527016147,3,7
complete,4,"('B1', 'C3')",0.29,0.3731063902378082,0.0069066720983588,3,7
complete,4,"('B1', 'C0')",0.23,0.3518638610839844,0.0148508006382966,3,8
complete,4,"('B1', 'C2')",0.2,0.3629456758499145,0.0265512932781854,3,8
complete,4,"('B1', 'C3')",0.21,0.3629142940044403,0.0233827813108764,3,8
complete,4,"('B1', 'C0')",0.49,0.5686586499214172,0.00618718320746,3,9
complete,4,"('B1', 'C2')",0.44,0.5759607553482056,0.0184853269948546,3,9
complete,4,"('B1', 'C3')",0.46,0.5681173801422119,0.0116893678888155,3,9
complete,4,"('B1', 'C0')",0.47,0.3871133923530578,0.0068701897272181,3,10
complete,4,"('B1', 'C2')",0.46,0.4046622514724731,0.0030622664120958,3,10
complete,4,"('B1', 'C3')",0.44,0.3966043293476105,0.0018831842313706,3,10
complete,4,"('B1', 'C0')",0.33,0.5344358682632446,0.0417940242325467,3,11
complete,4,"('B1', 'C2')",0.31,0.5352287292480469,0.05072798047869,3,11
complete,4,"('B1', 'C3')",0.31,0.5191663503646851,0.0437505621248821,3,11
complete,4,"('B1', 'C0')",0.74,0.5970363616943359,0.0204386018775927,3,12
complete,4,"('B1', 'C2')",0.75,0.6029250621795654,0.0216310373348846,3,12
complete,4,"('B1', 'C3')",0.75,0.588628888130188,0.0260406357460993,3,12
complete,4,"('B1', 'C0')",0.33,0.4329733252525329,0.0106035057135639,3,13
complete,4,"('B1', 'C2')",0.42,0.4371168613433838,0.0002929869422486,3,13
complete,4,"('B1', 'C3')",0.41,0.4388300776481628,0.0008311733771991,3,13
complete,4,"('B1', 'C0')",0.49,0.449788898229599,0.0016169327055895,3,14
complete,4,"('B1', 'C2')",0.43,0.4454581141471863,0.0002389532929874,3,14
complete,4,"('B1', 'C3')",0.45,0.4408422708511352,8.386400316396723e-05,3,14
complete,4,"('B1', 'C0')",0.48,0.600587785243988,0.0145414139500501,3,15
complete,4,"('B1', 'C2')",0.41,0.605266273021698,0.0381289173797843,3,15
complete,4,"('B1', 'C3')",0.45,0.5965871810913086,0.021487801660296,3,15
complete,4,"('B1', 'C0')",0.59,0.4846507906913757,0.0110984559019523,3,16
complete,4,"('B1', 'C2')",0.65,0.4869086444377899,0.0265987902591192,3,16
complete,4,"('B1', 'C3')",0.64,0.4635887444019317,0.0311209311016869,3,16
complete,4,"('B1', 'C0')",0.31,0.3958988487720489,0.0073786122203633,3,17
complete,4,"('B1', 'C2')",0.31,0.4015860557556152,0.0083880056088706,3,17
complete,4,"('B1', 'C3')",0.31,0.4022407233715057,0.0085083510480986,3,17
complete,4,"('B1', 'C0')",0.47,0.5560141205787659,0.0073984289389384,3,18
complete,4,"('B1', 'C2')",0.53,0.5653993487358093,0.0012531138909194,3,18
complete,4,"('B1', 'C3')",0.52,0.5611511468887329,0.001693416890258,3,18
complete,4,"('B1', 'C0')",0.45,0.5242409110069275,0.0055117128671385,3,19
complete,4,"('B1', 'C2')",0.47,0.5084418058395386,0.0014777724362047,3,19
complete,4,"('B1', 'C3')",0.46,0.5031411647796631,0.001861160098546,3,19
complete,4,"('B1', 'C0')",0.5,0.4470480382442474,0.0028039102537826,3,20
complete,4,"('B1', 'C2')",0.46,0.4561475217342376,1.4841588788171277e-05,3,20
complete,4,"('B1', 'C3')",0.48,0.4402578175067901,0.0015794410693235,3,20
complete,4,"('B1', 'C0')",0.48,0.4463350772857666,0.0011333270213553,3,21
complete,4,"('B1', 'C2')",0.42,0.4628354907035827,0.0018348792638167,3,21
complete,4,"('B1', 'C3')",0.46,0.4437597095966339,0.0002637470323856,3,21
complete,4,"('B1', 'C0')",0.39,0.4303199052810669,0.0016256947618742,3,22
complete,4,"('B1', 'C2')",0.41,0.4401330649852752,0.0009080016054068,3,22
complete,4,"('B1', 'C3')",0.42,0.439528614282608,0.0003813667757988,3,22
complete,4,"('B1', 'C0')",0.52,0.5364048480987549,0.0002691190411432,3,23
complete,4,"('B1', 'C2')",0.54,0.5220947861671448,0.0003205966824002,3,23
complete,4,"('B1', 'C3')",0.53,0.5111286640167236,0.0003561273217937,3,23
complete,4,"('B1', 'C0')",0.51,0.5591378211975098,0.0024145254720384,3,24
complete,4,"('B1', 'C2')",0.45,0.5427193641662598,0.0085968804913954,3,24
complete,4,"('B1', 'C3')",0.46,0.5483509302139282,0.0078058868696664,3,24
complete,4,"('B1', 'C0')",0.42,0.5059100985527039,0.0073805450333352,3,25
complete,4,"('B1', 'C2')",0.46,0.5099725723266602,0.0024972579849432,3,25
complete,4,"('B1', 'C3')",0.45,0.5013904571533203,0.0026409790864272,3,25
complete,4,"('B1', 'C0')",0.64,0.47321817278862,0.0278161778879666,3,26
complete,4,"('B1', 'C2')",0.54,0.4736913740634918,0.0043968338735877,3,26
complete,4,"('B1', 'C3')",0.51,0.4513081312179565,0.0034447354611286,3,26
complete,4,"('B1', 'C0')",0.16,0.336953729391098,0.0313126223454179,3,27
complete,4,"('B1', 'C2')",0.28,0.3278684914112091,0.0022913924699849,3,27
complete,4,"('B1', 'C3')",0.28,0.3320764601230621,0.0027119576989488,3,27
complete,4,"('B1', 'C0')",0.77,0.5873415470123291,0.0333641104478491,3,28
complete,4,"('B1', 'C2')",0.74,0.5774600505828857,0.026419235156518,3,28
complete,4,"('B1', 'C3')",0.74,0.5754184722900391,0.0270870792633446,3,28
complete,4,"('B1', 'C0')",0.47,0.4676283597946167,5.624677263790419e-06,3,29
complete,4,"('B1', 'C2')",0.53,0.4817247092723846,0.0023305036948357,3,29
complete,4,"('B1', 'C3')",0.51,0.4793584048748016,0.0009389073518165,3,29
complete,4,"('B1', 'C0')",0.41,0.4732215404510498,0.0039969631770037,3,30
complete,4,"('B1', 'C2')",0.43,0.4675103724002838,0.0014070280376079,3,30
complete,4,"('B1', 'C3')",0.42,0.4614660143852234,0.0017194303489955,3,30
complete,4,"('B1', 'C0')",0.66,0.5375502109527588,0.0149939508377138,3,31
complete,4,"('B1', 'C2')",0.65,0.5351002216339111,0.0132019590685763,3,31
complete,4,"('B1', 'C3')",0.64,0.5279415845870972,0.0125570884648507,3,31
complete,4,"('B1', 'C0')",0.43,0.3842675983905792,0.0020914525569653,3,32
complete,4,"('B1', 'C2')",0.39,0.3843036890029907,3.244795897464898e-05,3,32
complete,4,"('B1', 'C3')",0.41,0.3670533299446106,0.0018444164688464,3,32
complete,4,"('B1', 'C0')",0.57,0.5098432302474976,0.0036188369470555,3,33
complete,4,"('B1', 'C2')",0.59,0.5224828720092773,0.0045585625721156,3,33
complete,4,"('B1', 'C3')",0.57,0.5143170356750488,0.0031005925160137,3,33
complete,4,"('B1', 'C0')",0.67,0.5197004675865173,0.0225899494437115,3,34
complete,4,"('B1', 'C2')",0.61,0.5312033891677856,0.0062089058786434,3,34
complete,4,"('B1', 'C3')",0.63,0.5223205089569092,0.011594872791299,3,34
complete,4,"('B1', 'C0')",0.58,0.5369334816932678,0.001854724999064,3,35
complete,4,"('B1', 'C2')",0.65,0.5643576979637146,0.0073346038980743,3,35
complete,4,"('B1', 'C3')",0.62,0.5371217131614685,0.0068688104292899,3,35
complete,4,"('B1', 'C0')",0.48,0.3657864928245544,0.0130447252213155,3,36
complete,4,"('B1', 'C2')",0.44,0.3726455569267273,0.0045366210017107,3,36
complete,4,"('B1', 'C3')",0.45,0.374527633190155,0.0056960781518797,3,36
complete,4,"('B1', 'C0')",0.49,0.5798239707946777,0.0080683457293231,3,37
complete,4,"('B1', 'C2')",0.53,0.5544049143791199,0.0005955998458521,3,37
complete,4,"('B1', 'C3')",0.54,0.5522642135620117,0.0001504109342946,3,37
complete,4,"('B1', 'C0')",0.46,0.4343321323394775,0.000658839430238,3,38
complete,4,"('B1', 'C2')",0.34,0.4260010421276092,0.0073961792470348,3,38
complete,4,"('B1', 'C3')",0.39,0.4237655699253082,0.0011401137123808,3,38
complete,4,"('B1', 'C0')",0.36,0.3984000384807586,0.0014745629553237,3,39
complete,4,"('B1', 'C2')",0.32,0.4072984158992767,0.007621013418523,3,39
complete,4,"('B1', 'C3')",0.34,0.3946607410907745,0.0029877966165926,3,39
complete,4,"('B1', 'C0')",0.63,0.4104987680912018,0.04818079080948,3,40
complete,4,"('B1', 'C2')",0.7,0.4294030368328094,0.0732227164753058,3,40
complete,4,"('B1', 'C3')",0.67,0.4032160639762878,0.0711736685203041,3,40
complete,4,"('B1', 'C0')",0.51,0.5039260387420654,3.689300536289021e-05,3,41
complete,4,"('B1', 'C2')",0.52,0.4927145540714264,0.0007444955595211,3,41
complete,4,"('B1', 'C3')",0.51,0.4953624904155731,0.0002142566868341,3,41
complete,4,"('B1', 'C0')",0.35,0.4510392546653747,0.0102089309833344,3,42
complete,4,"('B1', 'C2')",0.39,0.4443784058094024,0.002957011018372,3,42
complete,4,"('B1', 'C3')",0.38,0.4388154745101928,0.0034592600418591,3,42
complete,4,"('B1', 'C0')",0.54,0.6008409261703491,0.0037016182972658,3,43
complete,4,"('B1', 'C2')",0.56,0.5934417247772217,0.0011183489560754,3,43
complete,4,"('B1', 'C3')",0.54,0.6181336641311646,0.0061048694705616,3,43
complete,4,"('B1', 'C0')",0.33,0.3742509484291076,0.0019581464368755,3,44
complete,4,"('B1', 'C2')",0.34,0.3707853555679321,0.000947738117444,3,44
complete,4,"('B1', 'C3')",0.34,0.3796579539775848,0.0015727533136882,3,44
complete,4,"('B1', 'C0')",0.46,0.4287706911563873,0.0009752697308497,3,45
complete,4,"('B1', 'C2')",0.37,0.4242188334465027,0.0029396819002995,3,45
complete,4,"('B1', 'C3')",0.39,0.4170993864536285,0.0007343767461631,3,45
complete,4,"('B1', 'C0')",0.21,0.3963025510311126,0.0347086405207003,3,46
complete,4,"('B1', 'C2')",0.25,0.3946698009967804,0.020929351320448,3,46
complete,4,"('B1', 'C3')",0.23,0.389634758234024,0.0254832560364353,3,46
complete,4,"('B1', 'C0')",0.37,0.4485837817192077,0.006175410749292,3,47
complete,4,"('B1', 'C2')",0.32,0.4567947387695312,0.0187128005550242,3,47
complete,4,"('B1', 'C3')",0.35,0.4571751058101654,0.0114865033054201,3,47
complete,4,"('B1', 'C0')",0.16,0.3853695392608642,0.0507914292266542,3,48
